EntrezID	SL2.5_ID
101254550	Solyc02g092700
101259317	Solyc12g049280
101245249	Solyc04g074910
101266073	Solyc10g008240
101251015	Solyc08g062670
101248733	Solyc02g091840
101244589	Solyc06g008490
101245527	Solyc03g051780
543609	Solyc03g121540
101260733	Solyc06g052070
101259901	Solyc02g086450
101252089	Solyc06g048900
101262795	Solyc03g121810
101262295	Solyc03g097440
101249012	Solyc09g066130
101265345	Solyc06g062280
543900	Solyc07g008620
778325	Solyc01g108630
101257383	Solyc06g084060
101244986	Solyc09g014870
101264459	Solyc01g081560
101263485	Solyc02g062920
101267752	Solyc02g024020
101246836	Solyc07g006890
101265617	Solyc12g011280
101250885	Solyc04g077460
101252082	Solyc05g014000
101261813	Solyc05g009680
101249259	Solyc04g005570
101252554	Solyc11g067070
101260769	Solyc10g008460
101258107	Solyc01g110110
101252843	Solyc02g063340
101251571	Solyc04g024420
544248	Solyc06g076660
101244194	Solyc06g065650
101252329	Solyc10g008840
101253350	Solyc11g061980
101257085	Solyc07g007140
101264176	Solyc02g065110
101267109	Solyc04g050970
101263481	Solyc11g011470
544308	Solyc03g096730
101266497	Solyc03g121610
101258010	Solyc01g104650
543782	Solyc08g066110
101256794	Solyc08g082310
101267705	Solyc05g009920
101250183	Solyc02g071900
101253727	Solyc01g100720
101249390	Solyc08g048550
101244966	Solyc07g018300
101257160	Solyc03g111610
101267651	Solyc01g100250
101244669	Solyc05g050350
101247285	Solyc11g044320
101253589	Solyc05g015950
101252609	Solyc08g036620
101264171	Solyc11g017230
101249313	Solyc02g031970
101263214	Solyc05g055220
101255406	Solyc06g051760
101263786	Solyc11g066450
101263703	Solyc04g072790
101249848	Solyc09g010530
778360	Solyc04g079960
101249131	Solyc10g081940
101251637	Solyc10g078860
101247439	Solyc07g005750
101267980	Solyc03g112270
101248295	Solyc05g012510
101250017	Solyc05g013930
101252980	Solyc04g063240
101246827	Solyc06g005140
101255217	Solyc07g051890
101258505	Solyc10g074810
101267457	Solyc01g095510
101245532	Solyc12g096870
101260906	Solyc03g046590
101262287	Solyc03g032060
544215	Solyc12g011270
101256986	Solyc07g008600
544112	Solyc12g006850
101250940	Solyc10g076800
101248463	Solyc03g097000
101252224	Solyc09g090110
101252233	Solyc10g054800
101265440	Solyc05g050980
101260321	Solyc12g088660
101254541	Solyc10g054910
101246396	Solyc02g087110
101249690	Solyc10g078660
101253363	Solyc12g042430
101265208	Solyc03g043860
101267327	Solyc07g055300
101245885	Solyc01g090990
101252229	Solyc01g104670
101254445	Solyc02g078020
101244121	Solyc01g094000
101264016	Solyc06g073870
101252088	Solyc06g033860
101267583	Solyc12g014410
101268740	Solyc12g006830
101265995	Solyc11g072090
101254396	Solyc06g065230
101253829	Solyc01g087610
101253411	Solyc01g008830
101253792	Solyc06g075800
101264457	Solyc01g057780
101249760	Solyc01g080810
101246636	Solyc06g048510
101259112	Solyc11g040040
101252670	Solyc03g098170
101255667	Solyc03g034180
101251676	Solyc05g021390
101261450	Solyc01g079170
101250771	Solyc11g069090
101263997	Solyc04g051350
101262501	Solyc03g117320
101256498	Solyc06g084130
101257226	Solyc10g081260
101263737	Solyc08g042050
101254050	Solyc02g079100
101244928	Solyc02g068890
101262194	Solyc03g121830
101247547	Solyc01g005370
544012	Solyc05g052070
101250287	Solyc12g098920
109120423	Solyc06g069150
101268510	Solyc09g065780
101245570	Solyc08g068960
101268294	Solyc07g065930
101253154	Solyc02g063330
101249825	Solyc05g055040
101265792	Solyc11g006050
101267334	Solyc08g080550
101251302	Solyc07g016100
101250985	Solyc04g078770
101262353	Solyc01g094750
101261607	Solyc03g111320
101261962	Solyc10g005500
101252833	Solyc10g079180
101256969	Solyc04g074270
100136877	Solyc07g064090
101261417	Solyc06g005850
101252879	Solyc05g016250
543544	Solyc06g008590
543688	Solyc12g057040
101250137	Solyc07g063310
101264853	Solyc01g010260
101261533	Solyc07g008860
101244616	Solyc09g092220
101253940	Solyc10g012370
101261499	Solyc03g096070
101250078	Solyc11g065750
101268200	Solyc07g055260
101260203	Solyc11g069480
101243841	Solyc10g085130
101255893	Solyc06g054500
101263693	Solyc03g112430
101250131	Solyc07g008330
101264744	Solyc08g008530
101252219	Solyc09g066430
101261818	Solyc05g054570
101246428	Solyc05g056310
101263960	Solyc02g087400
101246159	Solyc08g013860
101257319	Solyc02g032860
101268617	Solyc10g006970
101249696	Solyc11g008630
101255234	Solyc01g008520
101246497	Solyc02g076710
101267077	Solyc11g006920
101257302	Solyc01g091550
101258637	Solyc12g098520
101244650	Solyc03g123680
101247327	Solyc05g050560
101264341	Solyc07g055480
101260068	Solyc08g007160
101246397	Solyc11g012910
101252471	Solyc12g096560
101255820	Solyc01g007750
100134900	Solyc11g007020
101254641	Solyc01g100750
101252311	Solyc08g067060
101249351	Solyc04g072910
101253743	Solyc11g007970
101266321	Solyc03g115760
101260573	Solyc01g087990
101262418	Solyc05g054550
101252106	Solyc01g010650
101266501	Solyc03g111160
101244415	Solyc09g082060
101255702	Solyc06g076950
101253174	Solyc03g115490
101265846	Solyc08g007430
101246576	Solyc10g076450
101248926	Solyc10g080950
101258387	Solyc07g051870
101253486	Solyc05g006540
101260517	Solyc03g096040
101264501	Solyc12g099410
101256196	Solyc07g047720
101265031	Solyc06g008240
101259836	Solyc04g074390
101245215	Solyc02g093070
101259309	Solyc11g069450
101247264	Solyc10g007960
101264132	Solyc06g062600
101266098	Solyc03g006810
100316880	Solyc10g079620
101256083	Solyc04g051820
100736477	Solyc01g111310
101261833	Solyc07g008880
101266464	Solyc01g109640
101261111	Solyc03g115790
101268362	Solyc12g038920
101264862	Solyc01g097520
101253014	Solyc09g014250
101244926	Solyc02g087980
101265866	Solyc09g091060
101253277	Solyc04g055020
101260519	Solyc03g098620
101262281	Solyc11g066370
101260937	Solyc05g054600
101268416	Solyc08g079260
101261081	Solyc02g094400
101254836	Solyc01g090120
101244477	Solyc03g114780
101245652	Solyc05g055260
101260106	Solyc11g064830
100505458	Solyc09g005620
101257029	Solyc10g083310
101244954	Solyc05g015490
101261439	Solyc08g077240
101253413	Solyc09g005300
101260633	Solyc04g007350
101263829	Solyc07g063920
101263184	Solyc12g006550
101244417	Solyc01g094010
101255839	Solyc10g039290
101252092	Solyc06g060050
544009	Solyc03g122340
101264843	Solyc08g021960
101259613	Solyc03g031940
101263479	Solyc02g093340
101256283	Solyc05g014290
101249837	Solyc07g052270
101260102	Solyc02g077740
101246085	Solyc09g059240
101249150	Solyc12g021130
101257564	Solyc05g053760
101267781	Solyc12g039070
101264742	Solyc07g062630
101245247	Solyc04g058170
100134877	Solyc02g094120
101268103	Solyc05g018390
101266162	Solyc01g095000
101261162	Solyc01g097310
101265795	Solyc02g067420
104645217	Solyc01g104280
101248702	Solyc01g005390
101263957	Solyc02g089810
101265987	Solyc02g083560
112940027	Solyc04g079440
101253215	Solyc08g081280
101248903	Solyc01g009300
101245503	Solyc10g006040
101248651	Solyc12g035130
101261580	Solyc02g089190
101257361	Solyc04g025400
101247975	Solyc02g089360
101252532	Solyc01g104850
101262749	Solyc01g088080
101265297	Solyc02g077520
101257975	Solyc06g084040
101255354	Solyc02g084210
101254638	Solyc09g082670
100736517	Solyc02g089830
544227	Solyc12g010060
101262706	Solyc12g098580
101255099	Solyc05g054880
101255454	Solyc02g080440
101250433	Solyc08g077780
101261601	Solyc03g117350
101253532	Solyc01g095040
101253742	Solyc02g079110
101245312	Solyc11g010550
101252675	Solyc03g112870
101258170	Solyc07g065500
101245380	Solyc07g065810
101256132	Solyc10g005330
101247556	Solyc01g080690
101247945	Solyc08g062330
101265486	Solyc01g109510
101249702	Solyc11g028100
101258427	Solyc11g012400
101252510	Solyc08g062800
101268358	Solyc12g019490
101248725	Solyc01g111890
101266523	Solyc06g053310
101260547	Solyc06g082910
100147716	Solyc10g079240
101255549	Solyc02g086640
101251664	Solyc03g120090
101245880	Solyc09g064500
101268550	Solyc12g005580
101252792	Solyc07g041870
101257836	Solyc12g009480
101267526	Solyc05g054370
101247486	Solyc02g082080
101268849	Solyc03g097240
101256315	Solyc01g008950
101248871	Solyc04g056540
101258307	Solyc09g098340
101247807	Solyc04g009960
101247048	Solyc08g069040
101256723	Solyc10g054420
101264884	Solyc11g012690
101262059	Solyc10g048180
101245144	Solyc12g099110
101258831	Solyc03g046340
101243872	Solyc03g118670
544118	Solyc03g006970
101263553	Solyc01g109520
100134907	Solyc05g053340
101249289	Solyc01g010810
101264933	Solyc05g055510
101249905	Solyc03g115360
543752	Solyc09g090610
101263520	Solyc09g090610
101245201	Solyc09g090610
101262859	Solyc09g090610
101258269	Solyc06g076870
101266642	Solyc06g035710
101251773	Solyc04g082130
101255026	Solyc09g007390
101263066	Solyc02g021620
101249254	Solyc12g096700
101249493	Solyc01g095460
101268074	Solyc12g038980
101263931	Solyc01g021740
101252107	Solyc01g009090
101250628	Solyc01g080850
101251690	Solyc06g063270
101254150	Solyc02g091580
101257168	Solyc05g005800
101263432	Solyc07g045330
101250035	Solyc07g065620
101254539	Solyc01g105360
101250745	Solyc01g105180
101267967	Solyc11g067250
104644531	Solyc11g005470
101267644	Solyc09g065730
101245180	Solyc07g014690
101260292	Solyc11g007910
101248888	Solyc07g005840
101257300	Solyc09g075850
104644300	Solyc01g098490
101264184	Solyc03g013310
101259075	Solyc09g075730
101244762	Solyc03g114660
101254357	Solyc02g062020
101249318	Solyc11g007320
101260093	Solyc10g083440
101267593	Solyc12g088970
101262599	Solyc12g049350
101247207	Solyc04g007060
101257430	Solyc11g039830
101261840	Solyc08g068420
101264433	Solyc06g054420
101255091	Solyc04g080170
101255244	Solyc09g092670
543797	Solyc08g061970
101252935	Solyc10g074570
101252702	Solyc07g042880
101261765	Solyc10g078220
101261023	Solyc04g081360
101268375	Solyc03g118170
101247315	Solyc04g078590
101259670	Solyc01g087900
101252977	Solyc04g008590
101256641	Solyc02g085350
101264896	Solyc03g026220
101247691	Solyc11g069440
101259021	Solyc11g069440
100750253	Solyc09g009040
101268804	Solyc09g091520
543940	Solyc02g069310
101249087	Solyc06g082600
100301932	Solyc06g082600
101245297	Solyc10g006860
101265842	Solyc07g042630
101263963	Solyc11g010300
101267413	Solyc06g054560
101254152	Solyc02g087930
101264980	Solyc01g106090
101246560	Solyc01g057910
101266043	Solyc07g054170
101262765	Solyc11g005380
101260768	Solyc01g098780
101263817	Solyc06g005980
101244617	Solyc01g097870
101244297	Solyc06g059800
101244259	Solyc03g025640
101255046	Solyc10g086460
101261288	Solyc02g077710
543869	Solyc05g056290
543746	Solyc06g073610
101257830	Solyc11g069400
101268112	Solyc06g072490
101248007	Solyc04g056570
101256018	Solyc08g006970
101252616	Solyc08g076140
101253663	Solyc03g007430
101259703	Solyc02g068700
101244453	Solyc11g066730
101250792	Solyc04g015940
101250382	Solyc12g056960
101265114	Solyc12g099390
101264483	Solyc02g071750
101248349	Solyc11g005910
101252536	Solyc01g090830
101263091	Solyc03g093300
101255619	Solyc01g005970
101263192	Solyc03g052980
101268685	Solyc05g053220
101249976	Solyc02g089280
101259660	Solyc09g015820
543803	Solyc02g086820
101267630	Solyc08g067290
101262074	Solyc02g065230
101263626	Solyc08g005170
101253958	Solyc02g082850
101258700	Solyc01g105090
101248374	Solyc03g111970
100820706	Solyc08g065330
101258663	Solyc06g071450
101248029	Solyc08g066240
101261429	Solyc07g053270
101266623	Solyc04g015980
101248014	Solyc06g009620
101243861	Solyc11g066700
101249009	Solyc01g067130
101246796	Solyc12g005790
101257209	Solyc09g056160
101245837	Solyc04g054410
101260027	Solyc12g088650
101261809	Solyc04g072290
100134885	Solyc04g009950
101258886	Solyc08g082180
100191121	Solyc02g088340
101267160	Solyc09g065800
101253298	Solyc07g008460
101256094	Solyc06g049070
101252817	Solyc01g091340
101247450	Solyc08g074290
101266303	Solyc03g007980
101251624	Solyc01g098200
543631	Solyc03g097270
101264111	Solyc04g014670
101268612	Solyc01g087030
101259290	Solyc01g098720
101254614	Solyc07g064250
778202	Solyc02g089620
101265129	Solyc05g008610
101259369	Solyc01g091660
101246812	Solyc03g116890
101245994	Solyc10g005240
101250644	Solyc10g076780
101264834	Solyc06g068730
101262756	Solyc01g087050
101259015	Solyc11g012440
101262183	Solyc03g007810
100534642	Solyc01g094960
101259949	Solyc06g082970
101260787	Solyc02g080220
101259706	Solyc11g066290
101268038	Solyc10g018600
101261755	Solyc10g007270
101256580	Solyc04g011620
100527974	Solyc10g078370
101245612	Solyc02g072150
101258134	Solyc12g006100
101247036	Solyc07g019460
101253228	Solyc01g096960
101263193	Solyc12g049400
101265542	Solyc05g013410
101267419	Solyc07g005580
101245189	Solyc08g066050
100191113	Solyc03g098230
100301934	Solyc07g062840
101257189	Solyc07g053470
101251310	Solyc08g067770
101252748	Solyc12g006000
101248235	Solyc01g087290
101245518	Solyc11g006710
101254767	Solyc12g036170
101252453	Solyc02g082910
101263783	Solyc11g056670
101259455	Solyc07g054490
101253288	Solyc05g042030
101249909	Solyc04g083150
778361	Solyc02g080370
101267858	Solyc02g089640
101248311	Solyc07g009490
101267999	Solyc06g008840
101256148	Solyc11g008880
101251102	Solyc06g082270
101249770	Solyc01g109590
101264708	Solyc12g056220
101263811	Solyc05g012360
101246302	Solyc11g008480
101257664	Solyc05g016310
101256183	Solyc05g024290
101261320	Solyc04g051510
101268140	Solyc01g086990
101254820	Solyc01g010490
101260282	Solyc10g049380
101249695	Solyc02g089290
101255565	Solyc12g042530
101257121	Solyc10g078960
101265455	Solyc07g053820
101247796	Solyc03g083870
101249969	Solyc01g101050
101265639	Solyc05g015060
101264655	Solyc08g065760
101254712	Solyc07g061900
101245350	Solyc04g008870
101055609	Solyc11g065620
101268508	Solyc01g067550
101251196	Solyc06g083360
101249020	Solyc09g092450
544221	Solyc05g055230
101251259	Solyc03g025720
101262835	Solyc08g005140
101268147	Solyc10g006010
101261576	Solyc02g068590
101261973	Solyc02g036450
101055549	Solyc03g120380
101268478	Solyc06g073650
100736498	Solyc09g009130
101251582	Solyc05g006820
101263001	Solyc12g056120
101245125	Solyc02g067160
101252718	Solyc01g081240
101245558	Solyc07g018360
101245143	Solyc12g100030
101248743	Solyc11g066920
101263000	Solyc12g042920
101259548	Solyc06g071810
101248578	Solyc05g032850
101260443	Solyc06g066100
101268514	Solyc01g090800
101263661	Solyc11g008070
101246905	Solyc03g123570
101248110	Solyc06g048590
101246352	Solyc06g071210
101262773	Solyc02g071070
101263319	Solyc05g054520
543563	Solyc04g055170
544205	Solyc11g020330
101247100	Solyc11g068940
101264146	Solyc01g006960
104645630	Solyc02g038770
101263420	Solyc06g065980
101266307	Solyc12g019320
101250886	Solyc04g082090
778214	Solyc10g075100
101253042	Solyc11g010950
101252346	Solyc11g008740
101265401	Solyc02g083640
101254195	Solyc04g078890
101268721	Solyc01g097800
101251856	Solyc03g025710
101253468	Solyc12g094430
101266792	Solyc11g066620
101248398	Solyc06g048600
101261253	Solyc08g061090
101254989	Solyc04g006960
101255433	Solyc01g098550
101245331	Solyc03g033610
101263535	Solyc08g029000
101263384	Solyc03g078500
101254662	Solyc11g069280
101267698	Solyc04g010240
101264929	Solyc05g007480
101265988	Solyc11g017400
101255780	Solyc03g116380
101260259	Solyc09g009560
101254478	Solyc04g049690
101261916	Solyc04g081410
101247906	Solyc04g054200
101250011	Solyc04g056380
101268295	Solyc07g064810
101244224	Solyc01g068480
101262982	Solyc02g069780
101266950	Solyc06g067950
101260741	Solyc07g041020
101257375	Solyc05g055870
101253216	Solyc08g077550
101264905	Solyc12g049300
101263591	Solyc03g097850
101259103	Solyc11g005170
101247847	Solyc01g005980
101246453	Solyc08g013930
101244492	Solyc06g050990
101252974	Solyc03g111730
101260904	Solyc12g014280
101247314	Solyc04g075000
101253339	Solyc11g007590
101247165	Solyc01g100410
101261528	Solyc06g054240
101251284	Solyc04g082040
101246938	Solyc07g008160
101248778	Solyc05g052980
101247757	Solyc01g100430
101254824	Solyc09g013130
101247884	Solyc02g087530
101255033	Solyc01g094790
101256239	Solyc02g084030
101247459	Solyc01g079650
101243750	Solyc10g047320
101247762	Solyc10g055470
101263342	Solyc08g076670
101255136	Solyc09g082630
101268729	Solyc10g076250
100736509	Solyc01g103050
101256601	Solyc06g083080
101264796	Solyc03g044020
101259347	Solyc07g017430
101250689	Solyc04g081830
101250430	Solyc08g062630
101267657	Solyc10g051300
101260003	Solyc02g081600
101261665	Solyc01g109280
101258105	Solyc01g107870
101252011	Solyc08g081320
101260171	Solyc01g066430
101250910	Solyc08g066490
101252186	Solyc06g005390
101254254	Solyc02g092710
101260670	Solyc09g098230
101250762	Solyc11g010840
101263094	Solyc03g121730
101257513	Solyc01g111230
101259141	Solyc03g121030
101261672	Solyc10g079140
101252591	Solyc06g053770
101258521	Solyc11g045230
543531	Solyc03g096380
101258401	Solyc09g009660
101250601	Solyc05g052590
101267713	Solyc06g054570
101252003	Solyc07g025250
101260347	Solyc06g005810
101260310	Solyc03g025320
101265949	Solyc01g008440
101264027	Solyc07g032100
101256059	Solyc11g067210
101254014	Solyc08g014310
101248768	Solyc04g072880
101254583	Solyc03g115230
101256845	Solyc03g007540
101254270	Solyc11g072660
101260153	Solyc07g025140
101263622	Solyc07g049590
101261461	Solyc10g007280
101261382	Solyc02g086350
101249278	Solyc06g083380
101252687	Solyc05g014050
101265701	Solyc02g071220
101256887	Solyc06g074070
778277	Solyc03g019790
101259608	Solyc11g072970
101261816	Solyc05g007630
778297	Solyc07g066310
543995	Solyc08g081620
101255363	Solyc11g071530
101263302	Solyc03g111300
101258814	Solyc11g008940
101256627	Solyc09g090350
101258826	Solyc03g025360
101263845	Solyc10g008910
101253224	Solyc10g008910
101245793	Solyc10g008910
101252717	Solyc10g008910
101250929	Solyc10g008910
101267861	Solyc10g008910
101268850	Solyc03g120480
101261301	Solyc03g026350
101259101	Solyc10g080030
101251415	Solyc09g055470
101268169	Solyc03g093690
101244256	Solyc03g005520
101268373	Solyc03g118970
101262546	Solyc08g079570
101260019	Solyc12g017630
101255784	Solyc04g009570
101251611	Solyc09g010520
101262058	Solyc01g111360
101247881	Solyc02g079400
101256725	Solyc01g091560
101250706	Solyc07g007160
101263944	Solyc01g111500
101267949	Solyc10g083880
101248825	Solyc10g078630
101258605	Solyc10g078630
104647115	Solyc04g063270
101264405	Solyc12g014430
101260780	Solyc02g091300
101260946	Solyc06g076750
101244910	Solyc10g005750
101256409	Solyc01g057000
101254896	Solyc04g077520
101257429	Solyc02g076860
101247851	Solyc01g057830
101264432	Solyc06g050630
101246431	Solyc05g050590
101265100	Solyc02g064850
101253323	Solyc10g012410
101264671	Solyc09g075470
101268119	Solyc07g032490
101268090	Solyc04g015830
101267947	Solyc10g078430
101265611	Solyc11g068690
101253978	Solyc03g044910
101251592	Solyc06g073310
101248160	Solyc11g011910
101268533	Solyc11g007000
101245853	Solyc06g072340
101261334	Solyc06g072830
101258952	Solyc05g009570
101256123	Solyc09g074650
778253	Solyc02g089540
101248346	Solyc02g093880
101253638	Solyc10g076910
101256262	Solyc12g036390
101246017	Solyc02g062520
101257956	Solyc04g076430
101266981	Solyc01g104880
101265913	Solyc04g010290
101250901	Solyc06g083350
778251	Solyc04g078760
101246768	Solyc01g104780
101244107	Solyc01g008270
101249463	Solyc06g053630
101244002	Solyc06g035580
101266615	Solyc12g099310
101260522	Solyc03g120780
544086	Solyc08g081190
101248344	Solyc10g080930
101264443	Solyc07g025510
101248187	Solyc04g016190
104647166	Solyc04g077280
101265669	Solyc09g010400
104649444	Solyc09g097970
101266589	Solyc11g017420
101264476	Solyc02g091110
101244210	Solyc08g013730
101257363	Solyc04g072030
101246318	Solyc12g013560
100301908	Solyc01g086960
101254842	Solyc10g012160
101262073	Solyc02g067560
101256237	Solyc02g091500
101252055	Solyc03g007330
101245277	Solyc08g082850
101267256	Solyc08g079310
101244674	Solyc06g069030
544093	Solyc02g062950
101257076	Solyc05g024410
101265310	Solyc12g005350
101267266	Solyc09g075300
101264773	Solyc02g092250
101246172	Solyc01g005500
101251670	Solyc03g122230
101252891	Solyc06g071580
101248146	Solyc01g104560
101264612	Solyc03g116370
543974	Solyc03g034220
101259988	Solyc10g044780
101268811	Solyc10g055700
101246371	Solyc09g008920
101249640	Solyc05g018880
101266973	Solyc09g075330
101263708	Solyc05g051040
101264891	Solyc11g072700
101253509	Solyc08g008050
101250273	Solyc02g090990
101255910	Solyc08g075230
101248629	Solyc10g079280
101245241	Solyc12g095810
101256095	Solyc06g053860
101267264	Solyc09g057950
101260234	Solyc06g009170
101265902	Solyc12g038670
101258551	Solyc04g005080
101257295	Solyc01g008170
543655	Solyc10g017850
101244247	Solyc02g083420
101268763	Solyc05g052130
101262011	Solyc05g055700
101251393	Solyc07g005970
101261468	Solyc10g048190
101260111	Solyc03g005420
101255295	Solyc05g009370
101262068	Solyc11g006690
101248999	Solyc01g010820
543689	Solyc07g064610
101245586	Solyc01g090970
101258589	Solyc09g005000
101255316	Solyc08g016210
101249838	Solyc07g064520
101268768	Solyc06g073630
101268896	Solyc08g078140
101266635	Solyc05g008680
778230	Solyc04g054690
101253977	Solyc12g005420
101261851	Solyc01g044270
101267984	Solyc04g010210
543802	Solyc05g005490
101251227	Solyc10g006520
101260706	Solyc12g099540
101247691	Solyc11g069440
101259021	Solyc11g069440
543643	Solyc07g042250
101250510	Solyc06g007570
101255745	Solyc10g074700
101251141	Solyc11g008700
101248524	Solyc01g110410
101262269	Solyc10g081440
101249734	Solyc06g076090
101246595	Solyc02g082310
109120842	Solyc08g079980
101264847	Solyc08g068600
101268468	Solyc04g081750
101259466	Solyc08g066850
101253053	Solyc11g065940
101245794	Solyc09g075150
101268336	Solyc02g087230
101252648	Solyc11g012100
101267682	Solyc12g006800
101256157	Solyc02g085660
101248102	Solyc05g006580
101266261	Solyc01g067640
101255707	Solyc06g060570
101244989	Solyc01g067460
101256593	Solyc05g051640
101247861	Solyc01g099350
101256516	Solyc09g008440
101264835	Solyc07g006580
101264788	Solyc11g068660
101252342	Solyc02g093750
101250470	Solyc11g007540
101258281	Solyc07g066460
101251639	Solyc02g088090
101252826	Solyc10g009490
543596	Solyc09g090100
100874538	Solyc10g082020
101249087	Solyc06g082600
100301932	Solyc06g082600
101268474	Solyc05g055390
101244935	Solyc03g093880
100736437	Solyc06g009400
101258197	Solyc01g103110
101249420	Solyc11g011970
101249778	Solyc02g092910
101253226	Solyc09g076020
101268737	Solyc11g068770
101262657	Solyc01g081470
101263332	Solyc07g040940
100750256	Solyc05g053370
101254921	Solyc07g064280
101261880	Solyc11g064920
101260172	Solyc09g061680
101264756	Solyc01g067730
101248001	Solyc03g116850
101246947	Solyc08g066180
544270	Solyc07g044980
101264109	Solyc03g115820
101257306	Solyc10g008630
101247792	Solyc03g033600
544078	Solyc04g051860
544163	Solyc07g056570
101244821	Solyc02g094060
101250712	Solyc07g063270
101257523	Solyc11g008980
101268173	Solyc12g096990
101249548	Solyc05g010340
101268637	Solyc02g082230
101265619	Solyc03g032190
544006	Solyc12g098980
101260132	Solyc04g077870
101246118	Solyc03g093870
101252851	Solyc03g065340
101255581	Solyc04g007210
543547	Solyc12g005950
101244289	Solyc05g055320
101251394	Solyc07g014670
101252639	Solyc10g074560
100736467	Solyc10g047140
101265123	Solyc04g011980
101263049	Solyc01g009990
101254191	Solyc04g040220
101246039	Solyc03g113210
101258917	Solyc02g089820
101243815	Solyc09g010300
101258760	Solyc06g075400
101261184	Solyc11g006590
104649355	Solyc09g072970
101260481	Solyc01g106820
101255944	Solyc11g006340
101248405	Solyc07g008230
101247600	Solyc03g118000
101247578	Solyc11g007200
101245874	Solyc01g005410
101244123	Solyc01g100320
101249573	Solyc09g031760
101256503	Solyc07g055090
101260785	Solyc11g010100
544055	Solyc06g009970
101244084	Solyc06g009970
101258855	Solyc04g081290
101263899	Solyc04g012050
101258495	Solyc10g008520
101259460	Solyc07g066430
101254919	Solyc07g051920
101247746	Solyc09g008850
778348	Solyc10g006350
101264734	Solyc06g062950
101255460	Solyc11g066040
101249324	Solyc02g070440
101251224	Solyc09g091190
101250608	Solyc06g084350
544151	Solyc04g009620
101255291	Solyc04g063390
101251338	Solyc10g017550
101247888	Solyc12g005840
101244534	Solyc01g111710
101253195	Solyc06g074220
778303	Solyc06g059840
101263912	Solyc05g053440
101251883	Solyc05g006830
104649110	Solyc09g018150
101258262	Solyc05g007230
778237	Solyc09g074830
101267404	Solyc05g026490
101267082	Solyc02g069610
101261257	Solyc08g074690
778363	Solyc02g077560
101248984	Solyc06g066070
101250916	Solyc08g078590
101248619	Solyc01g100490
543694	Solyc08g065420
101246681	Solyc10g085190
101247269	Solyc01g106040
101248337	Solyc10g055390
100134905	Solyc05g055760
101261239	Solyc06g054270
101258996	Solyc01g098710
101264940	Solyc06g060120
101252593	Solyc06g075810
101055573	Solyc09g092130
100037512	Solyc06g073640
101252465	Solyc03g025670
101246297	Solyc02g093990
101245480	Solyc08g066100
101244157	Solyc02g078710
101244868	Solyc04g080600
101244246	Solyc02g087190
101265495	Solyc10g084930
101246562	Solyc01g079610
101263525	Solyc06g064940
101265454	Solyc07g040720
543606	Solyc09g011760
101247415	Solyc12g094720
101247971	Solyc01g100670
101264893	Solyc03g006670
101260893	Solyc11g010310
101256023	Solyc01g008960
101268762	Solyc05g055350
101259846	Solyc06g036300
101257870	Solyc06g064850
101266437	Solyc08g061560
101245012	Solyc10g083970
101244405	Solyc01g008260
101260646	Solyc06g008040
101245866	Solyc08g068970
101268525	Solyc10g078470
101248655	Solyc12g057060
101267118	Solyc05g056480
101254941	Solyc01g091460
101266444	Solyc09g010380
101244717	Solyc10g006900
101260189	Solyc10g081360
101248403	Solyc06g084470
101259708	Solyc11g071830
101258393	Solyc08g063130
101254179	Solyc12g099830
101249999	Solyc03g095310
606303	Solyc07g020860
104648484	Solyc07g045590
101256452	Solyc02g085620
101262021	Solyc06g063280
104648558	Solyc07g063770
100125904	Solyc06g068440
101257744	Solyc03g079920
101253818	Solyc01g007860
101261920	Solyc05g013190
101259093	Solyc10g074820
101265544	Solyc05g015330
101250392	Solyc04g005510
543583	Solyc08g082250
101261043	Solyc07g049720
101266617	Solyc03g117130
101254078	Solyc04g017680
101262838	Solyc08g065470
101252350	Solyc02g078120
104646044	Solyc02g072290
101253246	Solyc11g006220
101260808	Solyc03g116030
101248386	Solyc04g081350
101254184	Solyc03g112810
101251552	Solyc03g025730
100529137	Solyc11g069500
101245772	Solyc06g083520
101248690	Solyc07g008250
101257509	Solyc01g098630
101267373	Solyc02g079830
100316874	Solyc09g082990
101255856	Solyc02g063250
101250058	Solyc01g107560
101244442	Solyc02g081140
101265526	Solyc03g115470
101251038	Solyc01g102800
101258318	Solyc02g093520
101254799	Solyc05g051590
101261245	Solyc07g008850
101265078	Solyc01g095110
101252435	Solyc01g094150
101264973	Solyc01g080350
101267250	Solyc07g049410
101260929	Solyc04g049140
101245227	Solyc11g068870
101267869	Solyc12g010050
101259334	Solyc05g008340
101249284	Solyc08g005590
101261802	Solyc04g016280
101258526	Solyc11g071770
101252211	Solyc01g006690
101257815	Solyc01g112200
543834	Solyc09g089610
101256422	Solyc10g005320
101259183	Solyc08g077310
101246540	Solyc06g063040
101263679	Solyc03g078490
101264839	Solyc07g049500
101261858	Solyc10g008390
101258120	Solyc02g081690
101245174	Solyc06g066810
101246112	Solyc12g009000
101258203	Solyc01g109110
101265133	Solyc05g050990
101256366	Solyc03g120970
101263961	Solyc02g086210
101262571	Solyc01g098770
101267754	Solyc02g094180
101247260	Solyc09g091020
101267891	Solyc05g012270
101262716	Solyc04g079330
101263393	Solyc03g118920
101256080	Solyc03g116770
101266711	Solyc03g113440
101255862	Solyc12g017820
101255053	Solyc11g012180
101244632	Solyc02g092050
101262638	Solyc08g006250
101248091	Solyc04g015520
101248459	Solyc03g044430
